"Latest: Time (s)";"Latest: Position (m)";"Latest: Velocity (m/s)";"Latest: Acceleration (m/s²)"
1,3;0,052808;-0,530970833333;-4,17755401235
1,32;0,041192;-0,611390277778;-3,18314429012
1,34;0,02787;-0,66405;-1,92576774691
1,36;0,014134;-0,687936111111;-0,666489197531
1,38;2E-06;-0,688169444444;0,487962962963
1,4;-0,013699;-0,667394444444;1,57771604938
1,42;-0,027021;-0,625755555556;2,69025462963
1,44;-0,03912;-0,559815277778;3,8118904321
1,46;-0,049685;-0,474181944444;4,9545003858
1,48;-0,05856;-0,361127777778;6,01303819444
1,5;-0,064506;-0,226570833333;6,66607253086
1,52;-0,067695;-0,0858958333333;6,81809992284
1,54;-0,067919;0,0533736111111;6,52379243827
1,56;-0,065334;0,180002777778;5,90415509259
1,58;-0,060491;0,291958333333;5,09574845679
1,6;-0,053425;0,387327777778;4,09648533951
1,62;-0,044566;0,4574875;3,03187114198
1,64;-0,034725;0,504776388889;2,15010030864
1,66;-0,024195;0,538759722222;1,48145061728
1,68;-0,013131;0,565508333333;0,749681712963
1,7;-0,001273;0,574038888889;-0,232197145062
1,72;0,010257;0,557730555556;-1,31187692901
1,74;0,021356;0,520883333333;-2,38926697531
1,76;0,031438;0,461223611111;-3,42506944444
1,78;0,040003;0,3854625;-4,46290509259
1,8;0,047448;0,279527777778;-5,25918402778
1,82;0,051412;0,161384722222;-5,36754050926
1,84;0,053532;0,0581972222222;-5,09939621914
1,86;0,053653;-0,03995;-4,86534529321
1,88;0,051929;-0,135193055556;-4,63705054012
1,9;0,048293;-0,229927777778;-4,17585455247
1,92;0,042468;-0,309070833333;-3,38525462963
1,94;0,035505;-0,3656875;-2,55996527778
1,96;0,027577;-0,406305555556;-1,93900848765
1,98;0,01927;-0,442158333333;-1,36940972222
2;0,009722;-0,466563888889;-0,575868055556
2,02;0,000106;-0,465297222222;0,239340277778
2,04;-0,008994;-0,453891666667;0,93759066358
2,06;-0,018232;-0,429304166667;1,69245756173
2,08;-0,026487;-0,386593055556;2,46727816358
2,1;-0,033863;-0,330943055556;3,2574691358
2,12;-0,040033;-0,256744444444;4,02816165123
2,14;-0,044445;-0,165548611111;4,55701967593
2,16;-0,04672;-0,0684180555556;4,74195987654
2,18;-0,047151;0,0278972222222;4,65083333333
2,2;-0,045635;0,123002777778;4,23462770062
2,22;-0,041964;0,203013888889;3,52015817901
2,24;-0,037155;0,263380555556;2,8003279321
2,26;-0,031261;0,3119375;2,21467592593
2,28;-0,02454;0,350575;1,70403742284
2,3;-0,017129;0,381104166667;1,15197723765
2,32;-0,00908;0,398548611111;0,500310570988
2,34;-0,000963;0,401916666667;-0,210324074074
2,36;0,007206;0,391104166667;-0,974733796296
2,38;0,014962;0,363261111111;-1,7486400463
2,4;0,021993;0,319670833333;-2,4452816358
2,42;0,027922;0,263829166667;-3,03572337963
2,44;0,03273;0,196690277778;-3,49637924383
2,46;0,035988;0,119443055556;-3,70083719136
2,48;0,037452;0,0436625;-3,6334066358
2,5;0,037608;-0,0266319444444;-3,45969521605
2,52;0,036436;-0,0962986111111;-3,15676311728
2,54;0,033661;-0,158581944444;-2,59430555556
2,56;0,02968;-0,200565277778;-2,01048225309
2,58;0,025492;-0,233193055556;-1,67872106481
2,6;0,020425;-0,266154166667;-1,42648726852
2,62;0,014755;-0,2931125;-1,05310185185
2,64;0,00855;-0,311086111111;-0,541994598765
2,66;0,002053;-0,314815277778;-0,00955825617284
2,68;-0,004169;-0,309544444444;0,452544367284
2,7;-0,01039;-0,297933333333;0,967011959877
2,72;-0,016336;-0,272448611111;1,55263888889
2,74;-0,021472;-0,235130555556;2,10962962963
2,76;-0,025884;-0,187754166667;2,62328125
2,78;-0,029227;-0,127511111111;2,97369984568
2,8;-0,03102;-0,0641277777778;3,07469328704
2,82;-0,031726;-0,00270833333333;3,03537808642
2,84;-0,031158;0,0587111111111;2,87692708333
2,86;-0,029331;0,116027777778;2,53472415123
2,88;-0,02628;0,161551388889;2,10829282407
2,9;-0,02273;0,198213888889;1,75299768519
2,92;-0,01837;0,232544444444;1,36366126543
2,94;-0,013182;0,2540875;0,922679398148
2,96;-0,008081;0,267752777778;0,543636188272
2,98;-0,002428;0,276397222222;0,129562114198
3;0,003156;0,274455555556;-0,363709490741
3,02;0,008688;0,263111111111;-0,932175925926
3,04;0,013893;0,238433333333;-1,55684799383
3,06;0,01846;0,19975;-2,10229552469
3,08;0,022062;0,150727777778;-2,43739969136
3,1;0,024578;0,0969;-2,49735725309
3,12;0,025785;0,0487861111111;-2,4376716821
3,14;0,026474;0,002775;-2,4842804784
3,16;0,026112;-0,0512638888889;-2,47426311728
3,18;0,024372;-0,102273611111;-2,18657407407
3,2;0,021735;-0,139983333333;-1,80629243827
3,22;0,018736;-0,172823611111;-1,47601080247
3,24;0,014755;-0,200276388889;-1,10590470679
3,26;0,010481;-0,215768055556;-0,792386188272
3,28;0,006172;-0,230870833333;-0,510858410494
3,3;0,001157;-0,2393625;-0,0866531635802
3,32;-0,003634;-0,235534722222;0,397548225309
3,34;-0,008408;-0,222516666667;0,852445987654
3,36;-0,012665;-0,200445833333;1,25396219136
3,38;-0,016508;-0,172420833333;1,63256751543
3,4;-0,019766;-0,133734722222;1,93204089506
3,42;-0,021868;-0,0927722222222;2,11444637346
3,44;-0,023488;-0,0497194444444;2,29508294753
3,46;-0,023988;-0,000463888888888;2,42302469136
3,48;-0,023523;0,0499472222222;2,39407600309
3,5;-0,021955;0,0982180555556;2,18157021605
3,52;-0,019524;0,140872222222;1,76768518519
3,54;-0,016095;0,17105;1,25168981481
3,56;-0,012441;0,188144444444;0,865680941358
3,58;-0,008546;0,202190277778;0,641188271605
3,6;-0,004341;0,213797222222;0,411194058642
3,62;1,9E-05;0,222470833333;-0,00121334876542
3,64;0,004811;0,217390277778;-0,586535493827
3,66;0,008998;0,196847222222;-1,08
3,68;0,012738;0,1709625;-1,4138599537
3,7;0,015927;0,139001388889;-1,66101658951
3,72;0,018322;0,104455555556;-1,87687114198
3,74;0,020218;0,0639083333333;-2,06366126543
3,76;0,020976;0,0188375;-2,09259259259
3,78;0,020873;-0,0222875;-1,98459104938
3,8;0,020028;-0,0604444444444;-1,83660300926
3,82;0,018477;-0,0972027777778;-1,6026408179
3,84;0,01603;-0,127579166667;-1,24310378086
3,86;0,0131;-0,144958333333;-0,964496527778
3,88;0,010291;-0,162838888889;-0,822181712963
3,9;0,00662;-0,180338888889;-0,573861882716
3,92;0,00288;-0,188136111111;-0,205538194444
3,94;-0,000997;-0,189077777778;0,209463734568
3,96;-0,004824;-0,180726388889;0,652962962963
3,98;-0,00846;-0,160633333333;0,972908950617
4;-0,011269;-0,137829166667;1,10717978395
4,02;-0,013889;-0,117126388889;1,25844714506
4,04;-0,016095;-0,0895708333333;1,49608989198
4,06;-0,01756;-0,0569375;1,72883487654
4,08;-0,018421;-0,0200569444444;1,92784915123
4,1;-0,018456;0,0215347222222;2,01612268519
4,12;-0,017629;0,0653236111111;1,85073881173
4,14;-0,015664;0,0999916666667;1,45776813272
4,16;-0,013406;0,122825;1,07866126543
4,18;-0,0107;0,140836111111;0,806385030864
4,2;-0,007702;0,154119444444;0,598618827161
4,22;-0,004479;0,164183333333;0,415760030864
4,24;-0,001118;0,171695833333;0,170038580247
4,26;0,002449;0,174259722222;-0,231311728395
4,28;0,006103;0,163713888889;-0,69365162037
4,3;0,009154;0,143793055556;-1,03308449074
4,32;0,011877;0,120583333333;-1,26893518519
4,34;0,014065;0,0922916666667;-1,44160686728
4,36;0,015599;0,0619541666667;-1,55169174383
4,38;0,016582;0,0294180555556;-1,61396412037
4,4;0,016771;-0,00345555555556;-1,62086998457
4,42;0,016426;-0,0354458333333;-1,59747492284
4,44;0,015427;-0,0695708333333;-1,45556905864
4,46;0,013497;-0,0963847222222;-1,18083140432
4,48;0,011429;-0,115781944444;-0,927835648148
4,5;0,008878;-0,1331625;-0,68515625
4,52;0,006;-0,144604166667;-0,397505787037
4,54;0,002915;-0,1473875;-0,178902391975
4,56;0,000157;-0,150475;-0,00432677469136
4,58;-0,003135;-0,150484722222;0,301612654321
4,6;-0,006064;-0,1397875;0,668784722222
4,62;-0,008822;-0,122852777778;0,983832947531
4,64;-0,011149;-0,0972347222222;1,13848572531
4,66;-0,012631;-0,0742708333333;1,14932098765
4,68;-0,014044;-0,0537319444444;1,26292631173
4,7;-0,014923;-0,0261791666667;1,47614390432
4,72;-0,015181;0,00617777777778;1,63214506173
4,74;-0,014785;0,0433916666667;1,56522183642
4,76;-0,013303;0,0734138888889;1,26366512346
4,78;-0,011648;0,0932986111111;0,971319444444
4,8;-0,009529;0,109669444444;0,78693287037
4,82;-0,007254;0,124022222222;0,644297839506
4,84;-0,004565;0,137336111111;0,422201003086
4,86;-0,001583;0,141704166667;0,148078703704
4,88;0,001122;0,143091666667;-0,133973765432
4,9;0,004242;0,137879166667;-0,478620756173
4,92;0,006827;0,122915277778;-0,772505787037
4,94;0,009171;0,105248611111;-0,977594521605
4,96;0,011101;0,0836833333333;-1,15145833333
4,98;0,012618;0,0574;-1,2395929784
5;0,013307;0,0337486111111;-1,30318479938
5,02;0,014031;0,00696666666667;-1,41522569444
5,04;0,013721;-0,0253333333333;-1,40161844136
5,06;0,012893;-0,0520944444444;-1,23919753086
5,08;0,011566;-0,0750583333333;-1,03845871914
5,1;0,009843;-0,0937944444444;-0,817789351852
5,12;0,007758;-0,108665277778;-0,571610725309
5,14;0,005328;-0,115427777778;-0,384592978395
5,16;0,003156;-0,121679166667;-0,294519675926
5,18;0,000519;-0,129091666667;-0,115619212963
5,2;-0,002152;-0,128948611111;0,189608410494
5,22;-0,004755;-0,122023611111;0,532926311728
5,24;-0,007167;-0,106698611111;0,827918595679
5,26;-0,00908;-0,0874638888889;1,02949652778
5,28;-0,010769;-0,0631055555556;1,10313464506
5,3;-0,011528;-0,0415569444444;1,08700617284
5,32;-0,012389;-0,0214486111111;1,14002700617
5,34;-0,012493;0,00332083333333;1,21756751543
5,36;-0,012269;0,0286791666667;1,22985725309
5,38;-0,011338;0,0541013888889;1,15241705247
5,4;-0,010028;0,0754180555556;1,00954475309
5,42;-0,008357;0,0963152777778;0,76946566358
5,44;-0,006013;0,108658333333;0,427465277778
5,46;-0,003789;0,110330555556;0,219126157407
5,48;-0,001704;0,114844444444;0,121446759259
5,5;0,000812;0,117459722222;-0,0611824845679
5,52;0,003122;0,114080555556;-0,315136959877
5,54;0,005517;0,103327777778;-0,523406635802
5,56;0,007206;0,0924902777778;-0,707719907407
5,58;0,009274;0,0776819444444;-0,990364583333
5,6;0,01055;0,0516375;-1,2004841821
5,62;0,011308;0,0260430555556;-1,22881944444
5,64;0,011584;0,000547222222222;-1,13609760802
5,66;0,011256;-0,0204416666667;-0,979791666667
5,68;0,010705;-0,0380763888889;-0,85638117284
5,7;0,009671;-0,0528041666667;-0,818709490741
5,72;0,008654;-0,0696583333333;-0,826624228395
5,74;0,006948;-0,0886722222222;-0,70371720679
5,76;0,004948;-0,0999944444444;-0,469357638889
5,78;0,00288;-0,107044444444;-0,233362268519
5,8;0,000588;-0,109006944444;0,00175925925926
5,82;-0,001515;-0,107345833333;0,248082561728
5,84;-0,003789;-0,100545833333;0,534666280864
5,86;-0,005771;-0,0830388888889;0,680233410494
5,88;-0,006995;-0,0695416666667;0,657156635802
5,9;-0,00846;-0,0592430555556;0,732067901235
5,92;-0,009511;-0,0425847222222;0,911847993827
5,94;-0,010218;-0,0222388888889;1,07089313272
5,96;-0,010459;0,00153055555556;1,14386381173
5,98;-0,010218;0,0272375;1,02510223765
6;-0,009201;0,0450222222222;0,783767361111
6,02;-0,008288;0,0562305555556;0,636047453704
6,04;-0,007012;0,0686555555556;0,578562885802
6,06;-0,005513;0,0797611111111;0,515860339506
6,08;-0,003789;0,0892138888889;0,43919367284
6,1;-0,001997;0,0994527777778;0,25318287037
6,12;0,000347;0,10175;-0,0446990740741
6,14;0,002225;0,0959416666667;-0,273072916667
6,16;0,004156;0,0895805555556;-0,432841435185
6,18;0,005914;0,0780777777778;-0,551670524691
6,2;0,007275;0,0662513888889;-0,620576774691
6,22;0,008516;0,0550777777778;-0,769012345679
6,24;0,009619;0,0371013888889;-0,975036651235
6,26;0,010119;0,0135638888889;-1,06503279321
6,28;0,010101;-0,00821666666667;-1,01833333333
6,3;0,009722;-0,0269194444444;-0,94597029321
6,32;0,009085;-0,0467180555556;-0,82918595679
6,34;0,007775;-0,0623138888889;-0,624504243827
6,36;0,006413;-0,0698513888889;-0,496954089506
6,38;0,005069;-0,0799958333333;-0,458171296296
6,4;0,003242;-0,0904305555556;-0,326527777778
6,42;0,001312;-0,0944513888889;-0,124780092593
6,44;-0,000584;-0,0949763888889;0,0774209104938
6,46;-0,002531;-0,0919388888889;0,312216435185
6,48;-0,004358;-0,0829513888889;0,55759837963
6,5;-0,005927;-0,0693027777778;0,762756558642
6,52;-0,007271;-0,0493055555556;0,812044753086
6,54;-0,007788;-0,0337180555556;0,717916666667
6,56;-0,008494;-0,0232666666667;0,727472993827
6,58;-0,008874;-0,00658333333333;0,821265432099
6,6;-0,008787;0,0114402777778;0,850669367284
6,62;-0,008357;0,0280277777778;0,846950231482
6,64;-0,007667;0,0444055555556;0,850700231482
6,66;-0,006685;0,0642472222222;0,739872685185
6,68;-0,004961;0,0773583333333;0,471768904321
6,7;-0,003428;0,0821916666667;0,230852623457
6,72;-0,00167;0,0850819444444;0,0582349537037
6,74;3,7E-05;0,0841722222222;-0,081768904321
6,76;0,001726;0,0813319444444;-0,188350694444
6,78;0,003328;0,0764305555556;-0,28731095679
6,8;0,004811;0,0695180555556;-0,384295910494
6,82;0,006069;0,0629458333333;-0,564542824074
6,84;0,007499;0,0482222222222;-0,792810570988
6,86;0,008102;0,0281708333333;-0,880318287037
6,88;0,008533;0,0113027777778;-0,872399691358
6,9;0,008585;-0,00677222222222;-0,833777006173
6,92;0,00824;-0,0228819444444;-0,751963734568
6,94;0,007637;-0,0373819444444;-0,653090277778
6,96;0,006655;-0,0477763888889;-0,603505015432
6,98;0,005793;-0,0605180555556;-0,589390432099
7;0,004259;-0,0736347222222;-0,469031635802
7,02;0,002725;-0,0808125;-0,269087577161
7,04;0,000967;-0,0842263888889;-0,058387345679
7,06;-0,000704;-0,0830847222222;0,148192515432
7,08;-0,002411;-0,0784944444444;0,344733796296
7,1;-0,003979;-0,0675277777778;0,457482638889
7,12;-0,005048;-0,0583777777778;0,490719521605
7,14;-0,006271;-0,0501625;0,610835262346
7,16;-0,007219;-0,0346555555556;0,752773919753
7,18;-0,007684;-0,0175708333333;0,786531635802
7,2;-0,007874;-0,00206388888889;0,76444058642
7,22;-0,007736;0,0122027777778;0,765758101852
7,24;-0,007409;0,0275041666667;0,797139274691
7,26;-0,006719;0,0457930555556;0,738078703704
7,28;-0,005513;0,0604861111111;0,520015432099
7,3;-0,004117;0,0664069444444;0,304733796296
7,32;-0,002824;0,0699027777778;0,207685185185
7,34;-0,001359;0,0738930555556;0,15430941358
7,36;0,000123;0,0778625;0,0287943672839
7,38;0,001881;0,0758222222222;-0,142625385802
7,4;0,003173;0,0717055555556;-0,305547839506
7,42;0,004793;0,0643680555556;-0,49777970679
7,44;0,005862;0,0512;-0,655136959877
7,46;0,006844;0,0369736111111;-0,748414351852
7,48;0,007378;0,0205569444444;-0,789434799383
7,5;0,007671;0,00411944444444;-0,75584683642
7,52;0,007516;-0,0106194444444;-0,678308256173
7,54;0,007189;-0,0228791666667;-0,608242669753
7,56;0,006551;-0,0328638888889;-0,619824459877
7,58;0,006017;-0,0481583333333;-0,609365354938
7,6;0,004552;-0,0603444444444;-0,462519290123
7,62;0,003449;-0,0654666666667;-0,344257330247
7,64;0,002053;-0,074275;-0,200729166667
7,66;0,000347;-0,0758847222222;0,0420968364197
7,68;-0,001084;-0,072175;0,255601851852
7,7;-0,002635;-0,0634291666667;0,361892361111
7,72;-0,0036;-0,0550472222222;0,343877314815
7,74;-0,00472;-0,0512166666667;0,38700617284
7,76;-0,005771;-0,0418666666667;0,53175154321
7,78;-0,006461;-0,0291305555556;0,652295524691
7,8;-0,006943;-0,0150513888889;0,742937885803
7,82;-0,007081;0,000669444444444;0,809699074074
7,84;-0,006943;0,0176097222222;0,831689814815
7,86;-0,006461;0,0370694444444;0,701502700617
7,88;-0,005289;0,0485666666667;0,445983796296
7,9;-0,004324;0,0512319444444;0,339675925926
7,92;-0,00341;0,0597305555556;0,33919367284
7,94;-0,001945;0,0679527777778;0,223740354938
7,96;-0,000515;0,0690513888889;0,0864255401234
7,98;0,000812;0,0693472222222;0,00862461419751
8;0,002174;0,0714263888889;-0,160283564815
8,02;0,003828;0,0658208333333;-0,441583719136
8,04;0,005;0,0509611111111;-0,593055555556
8,06;0,005793;0,0385569444444;-0,579469521605
8,08;0,006499;0,0276694444444;-0,550235339506
8,1;0,006844;0,0189930555556;-0,620343364198
8,12;0,007396;0,00431666666667;-0,752515432099
8,14;0,007103;-0,0143402777778;-0,743858024691
8,16;0,006672;-0,0268194444444;-0,661377314815
8,18;0,006051;-0,0397875;-0,599982638889
8,2;0,005069;-0,0513416666667;-0,501269290123
8,22;0,003983;-0,0611986111111;-0,341325231481
8,24;0,002536;-0,0663958333333;-0,128854166667
8,26;0,001157;-0,063825;-0,0291570216049
8,28;8,8E-05;-0,0649736111111;-0,0372627314815
8,3;-0,001377;-0,0680291666667;0,0712827932099
8,32;-0,002773;-0,0646430555556;0,296298225309
8,34;-0,004065;-0,0554486111111;0,496639660494
8,36;-0,00503;-0,0431763888889;0,606263503086
8,38;-0,00584;-0,0291069444444;0,607808641975
8,4;-0,006133;-0,0173597222222;0,545746527778
8,42;-0,006409;-0,0104444444444;0,611356095679
8,44;-0,006771;0,00561666666667;0,732766203704
8,46;-0,00622;0,0231472222222;0,673290895062
8,48;-0,005668;0,03345;0,566662808642
8,5;-0,004892;0,0437305555556;0,531566358025
8,52;-0,003945;0,0543847222222;0,499469521605
8,54;-0,002755;0,0659986111111;0,35803433642
8,56;-0,001187;0,0713777777778;0,0915007716049
8,58;0,000261;0,0685694444444;-0,129851466049
8,6;0,00157;0,0637805555556;-0,235588348765
8,62;0,002811;0,0582861111111;-0,28149691358
8,64;0,003914;0,0524041666667;-0,315414737654
8,66;0,004914;0,0458458333333;-0,370129243827
8,68;0,005724;0,0392583333333;-0,501647376543
8,7;0,006603;0,027;-0,681512345679
8,72;0,006913;0,00945833333333;-0,747847222222
8,74;0,006879;-0,00445;-0,729915123457
8,76;0,006758;-0,0191972222222;-0,706024305556
8,78;0,006138;-0,0341875;-0,600061728395
8,8;0,00531;-0,0448180555556;-0,421954089506
8,82;0,004259;-0,0508708333333;-0,258798225309
8,84;0,00319;-0,0527361111111;-0,209182098765
8,86;0,002225;-0,0574902777778;-0,237139274691
8,88;0,00095;-0,0643611111111;-0,16884066358
8,9;-0,000446;-0,0665944444444;0,0120987654321
8,92;-0,001808;-0,0637625;0,20125
8,94;-0,003048;-0,0574194444444;0,34362654321
8,96;-0,004117;-0,049625;0,464091435185
8,98;-0,005065;-0,0393736111111;0,59581404321
9;-0,005754;-0,02585;0,709801311728
9,02;-0,006185;-0,00859861111111;0,703011188272
9,04;-0,006013;0,00478611111111;0,576734182099
9,06;-0,005892;0,0134291666667;0,490978009259
9,08;-0,005496;0,0224097222222;0,498344907407
9,1;-0,00503;0,0328458333333;0,538541666667
9,12;-0,004203;0,0447083333333;0,53450617284
9,14;-0,003238;0,0556930555556;0,442758487654
9,16;-0,001963;0,0650569444444;0,227116126543
9,18;-0,000429;0,0647069444444;0,00907600308643
9,2;0,00064;0,062475;-0,0841049382716
9,22;0,002001;0,0619444444444;-0,189247685185
9,24;0,003242;0,0557263888889;-0,315372299383
9,26;0,004259;0,0479916666667;-0,386622299383
9,28;0,005155;0,0396819444444;-0,436572145062
9,3;0,005827;0,0315930555556;-0,528229166667
9,32;0,006499;0,0195611111111;-0,657854938272
9,34;0,006689;0,00369583333333;-0,710707947531
9,36;0,006603;-0,0106236111111;-0,670009645062
9,38;0,006241;-0,0236722222222;-0,578913966049
9,4;0,005638;-0,0345694444444;-0,448138503086
9,42;0,004793;-0,0421097222222;-0,311161265432
9,44;0,003828;-0,0443277777778;-0,293452932099
9,46;0,003156;-0,0519138888889;-0,350233410494
9,48;0,001829;-0,0621097222222;-0,241006944444
9,5;0,000485;-0,0641;-0,00861689814816
9,52;-0,000825;-0,0607291666667;0,163007330247
9,54;-0,001928;-0,0567555555556;0,288308256173
9,56;-0,003186;-0,0484319444444;0,370121527778
9,58;-0,003807;-0,0416819444444;0,42974537037
9,6;-0,00491;-0,0324569444444;0,531979166667
9,62;-0,00522;-0,0180916666667;0,539050925926
9,64;-0,005444;-0,0110791666667;0,5475
9,66;-0,005806;0,00189861111111;0,625422453704
9,68;-0,005409;0,0165430555556;0,587777777778
9,7;-0,005013;0,0256055555556;0,532719907407
9,72;-0,004479;0,0381555555556;0,455013503086
9,74;-0,003341;0,0440416666667;0,359930555556
9,76;-0,002773;0,0515375;0,300891203704
9,78;-0,00129;0,0586;0,132860725309
9,8;-0,000222;0,0562722222222;-0,0146739969136
9,82;0,000864;0,0568722222222;-0,114668209877
9,84;0,002139;0,0527111111111;-0,238748070988
9,86;0,003053;0,0455055555556;-0,278304398148
9,88;0,003897;0,0403097222222;-0,276444830247
9,9;0,004604;0,0368888888889;-0,380639274691
9,92;0,0055;0,0274555555556;-0,581440393519
9,94;0,005845;0,0111486111111;-0,664458140432
9,96;0,005896;-0,00259083333333;-0,583993634258
9,98;0,005655;-0,0127673611111;-0,463627314812
10;0,005207;-0,0187138888888;-0,365973379626
