Vernier Format 2
Untitled.cmbl 14. 04. 2025 11:06:09 ,
Latest
Time	Position	Velocity	Acceleration
4,8	0,873464	-0,100348333333	0,0345037037037
4,85	0,868432	-0,0977444444444	0,0286978395062
4,9	0,863832	-0,0973838888889	0,021899691358
4,95	0,858678	-0,0967505555556	0,0349447530864
5	0,854009	-0,0936288888889	0,0441947530864
5,05	0,849391	-0,09165	0,0424401234568
5,1	0,844843	-0,0895261111111	0,0421388888889
5,15	0,84045	-0,0876722222222	0,0452416666667
5,2	0,83604	-0,0851516666667	0,0508552469136
5,25	0,831907	-0,0821322222222	0,0478444444444
5,3	0,827878	-0,0801172222222	0,0403182098765
5,35	0,8239	-0,0781972222222	0,0350398148148
5,4	0,820113	-0,0771411111111	0,038025
5,45	0,816083	-0,0745461111111	0,0434731481481
5,5	0,812642	-0,0716233333333	0,0295385802469
5,55	0,809114	-0,0720288888889	0,0224410493827
5,6	0,805292	-0,0700305555556	0,0261922839506
5,65	0,802162	-0,0690144444444	0,0241197530864
5,7	0,798374	-0,0676772222222	0,0242904320988
5,75	0,7954	-0,0663683333333	0,0212240740741
5,8	0,79182	-0,0663694444444	0,0314885802469
5,85	0,788569	-0,0631044444444	0,039025
5,9	0,785594	-0,0613272222222	0,0274725308642
5,95	0,782516	-0,06076	0,0217404320988
6	0,779472	-0,0596372222222	0,023100308642
6,05	0,776532	-0,0582144444444	0,0205706790123
6,1	0,773661	-0,0571166666667	0,0106342592593
6,15	0,770877	-0,0570655555556	0,00137561728395
6,2	0,768024	-0,0580683333333	0,0130157407407
6,25	0,764945	-0,056665	0,0404783950617
6,3	0,762248	-0,0532444444444	0,053550308642
6,35	0,759636	-0,0500077777778	0,0430111111111
6,4	0,757371	-0,0488438888889	0,0290793209877
6,45	0,754777	-0,0482633333333	0,0342067901235
6,5	0,752407	-0,0454583333333	0,0412101851852
6,55	0,75028	-0,0433805555556	0,0363447530864
6,6	0,748118	-0,0420238888889	0,0336296296296
6,65	0,746043	-0,0402344444444	0,0331734567901
6,7	0,744089	-0,03842	0,0272166666667
6,75	0,742221	-0,03716	0,0156049382716
6,8	0,740423	-0,0368427777778	0,0059274691358
6,85	0,738607	-0,0376038888889	0,0159021604938
6,9	0,736532	-0,0360216666667	0,040225
6,95	0,734923	-0,032765	0,050324691358
7	0,733315	-0,0303711111111	0,047249691358
7,05	0,731862	-0,02772	0,0366959876543
7,1	0,730634	-0,026765	0,0275793209877
7,15	0,729182	-0,0257294444444	0,032062962963
7,2	0,727988	-0,0235305555556	0,0363030864198
7,25	0,726847	-0,0215588888889	0,030625
7,3	0,725861	-0,0202511111111	0,0199986111111
7,35	0,724841	-0,0194511111111	0,00857824074075
7,4	0,723994	-0,01999	0,00875564814817
7,45	0,722766	-0,0193236111111	0,0219336419753
7,5	0,722022	-0,0171455555556	0,0338237654321
